1,3.125e-06
2,0.34075312499999993
3,0.7939875
4,0.7865937499999999
5,0.8026156249999998
6,0.8011031249999998
7,0.8076468749999999
8,0.8238218749999999
9,0.79373125
10,0.8109531250000002
11,0.8273968749999999
12,0.758065625
13,0.7814906250000001
14,0.809128125
15,0.8237281249999999
16,0.8301093750000001
17,0.82890625
18,0.8325875
19,0.8344625000000002
20,0.833353125
21,0.839759375
22,0.813540625
23,0.829615625
24,0.8271156249999999
25,0.839059375
26,0.8401781250000001
27,0.834371875
28,0.83233125
29,0.8434375
30,0.840715625
31,0.842959375
32,0.8350624999999999
33,0.8452156250000002
34,0.826203125
35,0.8404718750000001
36,0.8418031249999998
37,0.846721875
38,0.828109375
39,0.831975
40,0.8320624999999999
41,0.8457406250000002
42,0.8543093750000003
43,0.8505937500000001
44,0.8503906249999997
45,0.8498125000000001
46,0.843684375
47,0.81113125
48,0.8458500000000001
49,0.8220968749999998
50,0.8536781250000001
51,0.8526656249999998
52,0.8538500000000001
53,0.8337125
54,0.8573343750000003
55,0.85215
56,0.84926875
57,0.8425187499999999
58,0.84595
59,0.8592875
60,0.8210218749999999
61,0.848990625
62,0.8565781250000002
63,0.8530843749999998
64,0.8483375
65,0.853953125
66,0.8332531249999997
67,0.8467406249999999
68,0.842309375
69,0.8570874999999999
70,0.842240625
71,0.8539781249999999
72,0.8514312500000002
73,0.8566781250000002
74,0.8571812500000001
75,0.839003125
76,0.8609125000000001
77,0.85914375
78,0.8377999999999999
79,0.8498
80,0.8567687500000001
81,0.8388031250000001
82,0.858715625
83,0.848303125
84,0.85874375
85,0.8554812500000001
86,0.86385625
87,0.8533249999999998
88,0.8652750000000001
89,0.8609937499999999
90,0.855775
91,0.8570625000000001
92,0.860175
93,0.8325749999999998
94,0.8469343749999998
95,0.8548187500000002
96,0.7954593750000002
97,0.8594906250000001
98,0.8599656249999998
99,0.847090625
100,0.8549124999999999
101,0.8633656249999999
102,0.8502749999999999
103,0.866434375
104,0.8610656250000002
105,0.8459343750000001
106,0.8592781249999999
107,0.865740625
108,0.8560937500000002
109,0.8651437499999999
110,0.858603125
111,0.8619718750000002
112,0.844159375
113,0.8519906250000001
114,0.8485968749999999
115,0.86281875
116,0.8529187500000001
117,0.8669312500000002
118,0.837375
119,0.8583375
120,0.8579125000000001
121,0.860971875
122,0.8670999999999999
123,0.866340625
124,0.8327375000000004
125,0.812009375
126,0.8615812499999997
127,0.8670343749999998
128,0.8613093749999999
129,0.8574125000000001
130,0.8171812500000001
131,0.8662281249999999
132,0.85618125
133,0.850271875
134,0.8687593750000002
135,0.829353125
136,0.860009375
137,0.863221875
138,0.8656062500000001
139,0.8639718750000002
140,0.8662218749999999
141,0.8697968749999999
142,0.8641468750000004
143,0.84753125
144,0.868546875
145,0.865690625
146,0.86839375
147,0.869140625
148,0.8683312499999999
149,0.8681781249999999
150,0.86245625
151,0.8711562500000002
152,0.8662875
153,0.8573124999999998
154,0.8693249999999999
155,0.8681718750000003
156,0.8594781250000001
157,0.8697937499999999
158,0.87065
159,0.8680968749999999
160,0.8637968749999998
161,0.8565156250000001
162,0.8532687500000001
163,0.8666812500000001
164,0.86815
165,0.867171875
166,0.8357250000000002
167,0.8705500000000003
168,0.8638406250000004
169,0.8584624999999999
170,0.868071875
171,0.869246875
172,0.86330625
173,0.8640406249999999
174,0.872753125
175,0.8708593750000001
176,0.8613031249999997
177,0.8697906249999997
178,0.8703749999999999
179,0.86649375
180,0.8702718749999999
181,0.864690625
182,0.86910625
183,0.86295625
184,0.8711593750000002
185,0.8693968750000001
186,0.8695093750000001
187,0.8679531249999999
188,0.8700437500000003
189,0.8692718750000001
190,0.8697749999999996
191,0.8712125000000001
192,0.8718375
193,0.8689281249999999
194,0.8716718750000001
195,0.8706187500000002
196,0.8704468750000001
197,0.8713687499999998
198,0.8707000000000001
199,0.8713593750000002
200,0.8703
